Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Order Year,Order Month,Order Quarter,Days to Ship,Profit Margin %,Revenue per Unit,Discount Band
38806,CA-2016-111398,2013-11-30,2013-12-07,Standard Class,CG-10785,Kevin Robinson,Home Office,New York City,New York,United States,North America,North America,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,445.46,5,0.8,-209.21,55.72,High,2013,11,4,7,-46.96493512324339,89.092,Very High (>50%)
38807,CA-2017-119490,2013-11-30,2013-12-03,First Class,CG-10809,Megan Jackson,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,5084.82,4,0.1,728.85,252.99,Medium,2013,11,4,3,14.333840725925404,1271.205,Low (1-10%)
38808,CA-2017-115658,2013-11-30,2013-12-04,Second Class,CG-11049,Sarah Walker,Consumer,Dallas,Texas,United States,North America,North America,OFF-AP-10005,Office Supplies,Appliances,Avery Thermal Print,596.4,2,0.0,113.8,11.2,Critical,2013,11,4,4,19.081153588195843,298.2,No Discount
38809,CA-2014-100482,2013-11-30,2013-12-09,Standard Class,CG-10348,Rachel Robinson,Consumer,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-ST-10072,Office Supplies,Storage,Globe-Weis Catalog,156.94,1,0.0,64.46,22.23,Low,2013,11,4,9,41.07302153689308,156.94,No Discount
38810,CA-2016-114751,2013-11-30,2013-12-05,Second Class,CG-11514,Michael Miller,Consumer,Chicago,Illinois,United States,North America,North America,TEC-PH-10041,Technology,Phones,Nokia 3310,824.82,2,0.0,230.71,14.07,Medium,2013,11,4,5,27.97095123784583,412.41,No Discount
38811,CA-2020-132681,2013-11-30,2013-12-02,First Class,CG-11584,William Anderson,Corporate,Miami,Florida,United States,North America,North America,OFF-FA-10073,Office Supplies,Fasteners,Acco Smooth Finish,175.95,5,0.0,53.48,15.6,Medium,2013,11,4,2,30.394998579141802,35.19,No Discount
38812,CA-2016-114582,2013-11-30,2013-12-09,Standard Class,CG-11584,William Anderson,Consumer,Hamburg,Hamburg,Germany,Europe,Europe,TEC-PH-10033,Technology,Phones,Motorola Moto G,783.14,1,0.0,138.55,68.62,Low,2013,11,4,9,17.6916004801185,783.14,No Discount
38813,CA-2018-120923,2013-11-30,2013-12-07,Standard Class,CG-11352,Robert Johnson,Consumer,London,England,United Kingdom,Europe,Europe,TEC-AC-10044,Technology,Accessories,Samsung Monitor,63.5,2,0.1,17.82,8.88,Medium,2013,11,4,7,28.062992125984255,31.75,Low (1-10%)
38814,CA-2022-141200,2013-11-30,2013-12-07,Standard Class,CG-10759,John Harris,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,OFF-ST-10039,Office Supplies,Storage,Cardinal Recycled,419.37,3,0.0,198.4,8.97,Medium,2013,11,4,7,47.30905882633474,139.79,No Discount
38815,CA-2021-138675,2013-11-30,2013-12-04,Second Class,CG-11585,Chris Williams,Consumer,Cape Town,Western Cape,South Africa,Africa,Africa,FUR-TA-10014,Furniture,Tables,Lifetime Folding Table,978.95,3,0.8,-712.54,136.8,High,2013,11,4,4,-72.78614842433218,326.31666666666666,Very High (>50%)
38816,CA-2023-149092,2013-11-30,2013-12-05,Second Class,CG-10699,William Martinez,Consumer,San Francisco,California,United States,North America,North America,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,481.68,3,0.0,184.06,65.35,High,2013,11,4,5,38.2120910147816,160.56,No Discount
38817,CA-2021-135974,2013-11-30,2013-12-04,Second Class,CG-10741,Daniel Harris,Home Office,Beijing,Beijing,China,Asia Pacific,Asia Pacific,FUR-CH-10020,Furniture,Chairs,Office Star,54.61,1,0.8,-33.56,7.68,Medium,2013,11,4,4,-61.453946163706284,54.61,Very High (>50%)
38818,CA-2021-139722,2013-11-30,2013-12-04,Second Class,CG-10624,Michael Anderson,Corporate,Miami,Florida,United States,North America,North America,FUR-TA-10091,Furniture,Tables,Bevis 36W,152.91,1,0.5,-40.81,22.14,Low,2013,11,4,4,-26.68890196847819,152.91,High (31-50%)
38819,CA-2019-128756,2013-11-30,2013-12-05,Second Class,CG-10479,Sarah Jackson,Home Office,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,OFF-FA-10038,Office Supplies,Fasteners,Hunt Boston,79.75,5,0.0,33.56,4.87,Medium,2013,11,4,5,42.08150470219436,15.95,No Discount
38820,CA-2021-136309,2013-11-30,2013-12-05,Second Class,CG-10959,Amanda Thomas,Consumer,Chicago,Illinois,United States,North America,North America,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,3544.78,6,0.6,-994.13,310.62,Medium,2013,11,4,5,-28.044899824530717,590.7966666666667,Very High (>50%)
38821,CA-2014-101181,2013-11-30,2013-12-08,Standard Class,CG-10873,Lauren Anderson,Home Office,Chicago,Illinois,United States,North America,North America,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,61.65,3,0.0,26.45,3.3,Critical,2013,11,4,8,42.903487429034875,20.55,No Discount
38822,CA-2014-104927,2013-11-30,2013-12-04,Second Class,CG-11370,Amanda White,Corporate,Manchester,England,United Kingdom,Europe,Europe,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,446.61,3,0.8,-227.05,43.13,Medium,2013,11,4,4,-50.83853921766194,148.87,Very High (>50%)
38823,CA-2022-142211,2013-12-01,2013-12-09,Standard Class,CG-11147,Rachel Johnson,Corporate,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-LA-10090,Office Supplies,Labels,Avery Shipping,156.22,2,0.0,77.83,3.68,High,2013,12,4,8,49.82076558699271,78.11,No Discount
38824,CA-2016-112053,2013-12-01,2013-12-09,Standard Class,CG-10427,Nicole Wilson,Consumer,Ankara,Ankara,Turkey,EMEA,EMEA,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,3334.18,2,0.1,472.85,179.22,Critical,2013,12,4,8,14.18189779795932,1667.09,Low (1-10%)
38825,CA-2023-149774,2013-12-01,2013-12-10,Standard Class,CG-11392,Megan Garcia,Corporate,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,226.32,2,0.2,23.86,32.49,Low,2013,12,4,9,10.542594556380347,113.16,Medium (11-30%)
38826,CA-2014-102522,2013-12-01,2013-12-05,Second Class,CG-10537,Jane Harris,Consumer,Miami,Florida,United States,North America,North America,OFF-AP-10035,Office Supplies,Appliances,Acco Thermal Laminator,228.4,1,0.1,60.15,20.79,High,2013,12,4,4,26.335376532399295,228.4,Low (1-10%)
38827,CA-2016-114055,2013-12-01,2013-12-03,First Class,CG-10002,Rachel Jones,Corporate,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,TEC-PH-10023,Technology,Phones,Cisco IP Phone,655.58,1,0.4,-119.54,10.17,High,2013,12,4,2,-18.23423533359773,655.58,High (31-50%)
38828,CA-2014-101000,2013-12-01,2013-12-06,Second Class,CG-10550,Daniel Davis,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,16.24,1,0.1,4.25,1.44,Medium,2013,12,4,5,26.16995073891626,16.24,Low (1-10%)
38829,CA-2019-125153,2013-12-01,2013-12-04,First Class,CG-10835,David Williams,Corporate,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,44.09,2,0.3,6.67,4.08,Medium,2013,12,4,3,15.128146972102515,22.045,Medium (11-30%)
38830,CA-2020-134002,2013-12-01,2013-12-10,Standard Class,CG-11204,Daniel Taylor,Consumer,Munich,Bavaria,Germany,Europe,Europe,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,21.73,1,0.1,2.62,2.76,Critical,2013,12,4,9,12.057063966866084,21.73,Low (1-10%)
38831,CA-2016-114680,2013-12-01,2013-12-09,Standard Class,CG-10674,Ashley Jones,Consumer,Dallas,Texas,United States,North America,North America,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,2559.24,2,0.0,292.85,31.8,Low,2013,12,4,8,11.442850221159409,1279.62,No Discount
38832,CA-2018-122174,2013-12-01,2013-12-09,Standard Class,CG-11588,Rachel Johnson,Consumer,Atlanta,Georgia,United States,North America,North America,TEC-PH-10019,Technology,Phones,Apple iPhone 14,1369.36,4,0.5,-357.55,160.66,Critical,2013,12,4,8,-26.110737862943274,342.34,High (31-50%)
38833,CA-2023-146201,2013-12-01,2013-12-06,Second Class,CG-11241,John Johnson,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,TEC-CO-10031,Technology,Computers,HP Pavilion 14,630.32,1,0.6,-254.47,85.54,Low,2013,12,4,5,-40.37155730422642,630.32,Very High (>50%)
38834,CA-2022-140837,2013-12-01,2013-12-08,Standard Class,CG-10715,Kevin Jones,Consumer,Montreal,Quebec,Canada,North America,North America,FUR-TA-10057,Furniture,Tables,Chromcraft Bull-Nose,4296.84,3,0.0,354.28,229.83,Medium,2013,12,4,7,8.245128978505132,1432.28,No Discount
38835,CA-2023-149596,2013-12-01,2013-12-07,Second Class,CG-11444,Michael Martinez,Corporate,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,OFF-PA-10084,Office Supplies,Paper,Georgia-Pacific,63.67,1,0.0,28.66,8.15,Medium,2013,12,4,6,45.01335008638291,63.67,No Discount
38836,CA-2014-103008,2013-12-01,2013-12-10,Standard Class,CG-10889,Daniel Wilson,Consumer,Toronto,Ontario,Canada,North America,North America,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,514.0,3,0.5,-244.0,61.21,Low,2013,12,4,9,-47.47081712062256,171.33333333333334,High (31-50%)
38837,CA-2017-119467,2013-12-01,2013-12-10,Standard Class,CG-10435,Rachel Clark,Home Office,Paris,Île-de-France,France,Europe,Europe,OFF-PA-10043,Office Supplies,Paper,HP Bright White,80.24,1,0.1,17.51,8.14,Medium,2013,12,4,9,21.822033898305087,80.24,Low (1-10%)
38838,CA-2022-141918,2013-12-01,2013-12-06,Second Class,CG-11450,Robert Clark,Corporate,Birmingham,England,United Kingdom,Europe,Europe,OFF-SU-10053,Office Supplies,Supplies,Memorex Floppy,48.78,2,0.3,1.71,6.12,Medium,2013,12,4,5,3.505535055350553,24.39,Medium (11-30%)
38839,CA-2016-113257,2013-12-01,2013-12-10,Standard Class,CG-11421,William Thomas,Corporate,Brisbane,Queensland,Australia,Oceania,Oceania,OFF-LA-10079,Office Supplies,Labels,3M Post-it,34.9,2,0.0,19.92,1.38,Medium,2013,12,4,9,57.07736389684814,17.45,No Discount
38840,CA-2017-117938,2013-12-01,2013-12-03,Same Day,CG-10854,Daniel Brown,Home Office,Marseille,Provence,France,Europe,Europe,OFF-SU-10060,Office Supplies,Supplies,Faber-Castell,167.91,3,0.1,58.58,15.16,Medium,2013,12,4,2,34.887737478411054,55.97,Low (1-10%)
38841,CA-2017-116235,2013-12-01,2013-12-08,Standard Class,CG-10211,Jessica Robinson,Consumer,Monterrey,Nuevo León,Mexico,LATAM,LATAM,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,900.43,2,0.5,-226.04,31.13,High,2013,12,4,7,-25.103561631664874,450.215,High (31-50%)
38842,CA-2021-138026,2013-12-01,2013-12-08,Standard Class,CG-11370,Amanda White,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,OFF-AR-10021,Office Supplies,Art,Quartet Corkboard,97.41,1,0.3,2.53,6.28,Medium,2013,12,4,7,2.5972692742018273,97.41,Medium (11-30%)
38843,CA-2015-106817,2013-12-01,2013-12-03,First Class,CG-11450,Robert Clark,Corporate,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,47.02,1,0.0,13.38,5.48,Low,2013,12,4,2,28.455976180348785,47.02,No Discount
38844,CA-2020-131780,2013-12-01,2013-12-09,Standard Class,CG-10981,John Robinson,Home Office,Miami,Florida,United States,North America,North America,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,2972.3,2,0.0,921.49,236.96,Medium,2013,12,4,8,31.00259058641456,1486.15,No Discount
38845,CA-2018-124574,2013-12-01,2013-12-08,Standard Class,CG-11437,Lauren Johnson,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,4621.13,3,0.2,28.58,21.78,High,2013,12,4,7,0.6184634494160518,1540.3766666666668,Medium (11-30%)
38846,CA-2018-120457,2013-12-01,2013-12-09,Standard Class,CG-10119,Thomas Martinez,Consumer,Cape Town,Western Cape,South Africa,Africa,Africa,FUR-FU-10001,Furniture,Furnishings,Howard Miller Clock,82.87,1,0.2,21.76,0.98,High,2013,12,4,8,26.2579944491372,82.87,Medium (11-30%)
38847,CA-2021-138017,2013-12-01,2013-12-06,Second Class,CG-11491,Kevin White,Consumer,São Paulo,São Paulo,Brazil,LATAM,LATAM,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,2668.72,5,0.1,399.29,176.42,Low,2013,12,4,5,14.961854372133459,533.7439999999999,Low (1-10%)
38848,CA-2022-140830,2013-12-01,2013-12-07,Second Class,CG-10107,Nicole Anderson,Corporate,Johannesburg,Gauteng,South Africa,Africa,Africa,OFF-AR-10021,Office Supplies,Art,Quartet Corkboard,300.89,3,0.2,100.78,29.13,Medium,2013,12,4,6,33.49396789524411,100.29666666666667,Medium (11-30%)
38849,CA-2021-136233,2013-12-01,2013-12-06,Second Class,CG-11463,Michael Robinson,Consumer,London,England,United Kingdom,Europe,Europe,FUR-TA-10014,Furniture,Tables,Lifetime Folding Table,6577.11,5,0.1,646.49,28.11,Low,2013,12,4,5,9.829393152919748,1315.422,Low (1-10%)
38850,CA-2020-132096,2013-12-01,2013-12-07,Second Class,CG-10592,Nicole Taylor,Corporate,Cape Town,Western Cape,South Africa,Africa,Africa,TEC-CO-10031,Technology,Computers,HP Pavilion 14,4755.72,3,0.0,1370.71,179.5,High,2013,12,4,6,28.822344460985928,1585.24,No Discount
38851,CA-2015-109265,2013-12-01,2013-12-07,Second Class,CG-10776,Chris Jackson,Corporate,San Francisco,California,United States,North America,North America,TEC-AC-10044,Technology,Accessories,Samsung Monitor,849.3,5,0.4,-49.18,123.68,High,2013,12,4,6,-5.790651124455434,169.85999999999999,High (31-50%)
38852,CA-2020-134917,2013-12-01,2013-12-09,Standard Class,CG-10151,Thomas Taylor,Corporate,Monterrey,Nuevo León,Mexico,LATAM,LATAM,OFF-LA-10016,Office Supplies,Labels,Avery Address Labels,18.88,2,0.0,9.36,0.87,High,2013,12,4,8,49.57627118644068,9.44,No Discount
38853,CA-2014-103259,2013-12-01,2013-12-03,First Class,CG-10432,Rachel Miller,Consumer,Paris,Île-de-France,France,Europe,Europe,OFF-LA-10090,Office Supplies,Labels,Avery Shipping,152.98,2,0.0,78.87,1.9,Medium,2013,12,4,2,51.55575892273501,76.49,No Discount
38854,CA-2014-104973,2013-12-01,2013-12-08,Standard Class,CG-11389,John Anderson,Consumer,Marseille,Provence,France,Europe,Europe,TEC-PH-10019,Technology,Phones,Apple iPhone 14,2164.8,4,0.0,517.06,66.89,Low,2013,12,4,7,23.884885439763483,541.2,No Discount
38855,CA-2022-140884,2013-12-01,2013-12-10,Standard Class,CG-10535,Rachel Robinson,Corporate,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,TEC-AC-10044,Technology,Accessories,Samsung Monitor,34.73,1,0.5,-2.02,0.98,High,2013,12,4,9,-5.816297149438526,34.73,High (31-50%)
38856,CA-2016-110449,2013-12-01,2013-12-02,Same Day,CG-10632,Thomas Robinson,Consumer,Melbourne,Victoria,Australia,Oceania,Oceania,TEC-MA-10064,Technology,Machines,Zebra Label Printer,1389.78,2,0.2,1.27,154.68,Low,2013,12,4,1,0.09138136971319202,694.89,Medium (11-30%)
38857,CA-2015-109319,2013-12-01,2013-12-08,Standard Class,CG-11166,David Harris,Consumer,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,OFF-SU-10060,Office Supplies,Supplies,Faber-Castell,79.16,4,0.1,27.33,10.88,Medium,2013,12,4,7,34.52501263264275,19.79,Low (1-10%)
38858,CA-2021-139316,2013-12-01,2013-12-06,Second Class,CG-10022,Megan Robinson,Consumer,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,FUR-FU-10013,Furniture,Furnishings,Advantus Globe Weis,123.75,2,0.6,-38.89,12.38,Medium,2013,12,4,5,-31.426262626262623,61.875,Very High (>50%)
38859,CA-2021-138532,2013-12-01,2013-12-07,Second Class,CG-10358,Rachel Jones,Consumer,Vancouver,British Columbia,Canada,North America,North America,FUR-ST-10003,Furniture,Storage,Fellowes Bankers Box,73.9,1,0.0,10.03,3.79,Medium,2013,12,4,6,13.572395128552095,73.9,No Discount
38860,CA-2021-135219,2013-12-01,2013-12-09,Standard Class,CG-11231,William Brown,Corporate,Montreal,Quebec,Canada,North America,North America,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,483.36,1,0.0,15.5,62.19,High,2013,12,4,8,3.206719629261834,483.36,No Discount
38861,CA-2015-108906,2013-12-01,2013-12-10,Standard Class,CG-10977,David Martinez,Consumer,Durban,KwaZulu-Natal,South Africa,Africa,Africa,FUR-BO-10080,Furniture,Bookcases,IKEA KALLAX,1538.46,3,0.0,363.57,150.04,Medium,2013,12,4,9,23.63207363207363,512.82,No Discount
38862,CA-2014-103867,2013-12-01,2013-12-09,Standard Class,CG-11394,Megan Martinez,Corporate,Dallas,Texas,United States,North America,North America,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,19.64,1,0.3,-1.56,2.16,Medium,2013,12,4,8,-7.942973523421588,19.64,Medium (11-30%)
38863,CA-2021-137176,2013-12-01,2013-12-08,Standard Class,CG-10714,Rachel Miller,Home Office,Munich,Bavaria,Germany,Europe,Europe,FUR-BO-10045,Furniture,Bookcases,Bush Saratoga,693.07,1,0.1,97.86,61.56,Medium,2013,12,4,7,14.11978588021412,693.07,Low (1-10%)
38864,CA-2018-120408,2013-12-01,2013-12-10,Standard Class,CG-10205,John Miller,Consumer,Montreal,Quebec,Canada,North America,North America,OFF-SU-10036,Office Supplies,Supplies,Staples #10,326.06,7,0.0,165.95,27.24,Medium,2013,12,4,9,50.89554069803104,46.58,No Discount
38865,CA-2020-133548,2013-12-01,2013-12-07,Second Class,CG-10336,Ashley Brown,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa,OFF-SU-10053,Office Supplies,Supplies,Memorex Floppy,44.25,2,0.3,3.46,1.73,Medium,2013,12,4,6,7.8192090395480225,22.125,Medium (11-30%)
38866,CA-2016-112792,2013-12-01,2013-12-08,Standard Class,CG-10297,Chris Wilson,Corporate,Miami,Florida,United States,North America,North America,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,1157.95,6,0.2,269.49,82.04,High,2013,12,4,7,23.273025605596096,192.99166666666667,Medium (11-30%)
38867,CA-2023-145402,2013-12-01,2013-12-05,Second Class,CG-10453,Amanda Lewis,Corporate,Dallas,Texas,United States,North America,North America,OFF-AR-10037,Office Supplies,Art,Quartet Melamine,143.78,2,0.2,55.93,16.38,Low,2013,12,4,4,38.89970788704966,71.89,Medium (11-30%)
38868,CA-2023-145104,2013-12-01,2013-12-09,Standard Class,CG-10668,Chris Anderson,Corporate,Berlin,Berlin,Germany,Europe,Europe,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,559.8,2,0.3,24.0,50.79,High,2013,12,4,8,4.287245444801716,279.9,Medium (11-30%)
38869,CA-2021-139577,2013-12-01,2013-12-04,First Class,CG-10649,Nicole Williams,Consumer,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,FUR-BO-10087,Furniture,Bookcases,Artistic Wire,274.79,1,0.5,-81.85,18.82,Medium,2013,12,4,3,-29.78638232832344,274.79,High (31-50%)
38870,CA-2014-102831,2013-12-01,2013-12-08,Standard Class,CG-11452,Rachel Davis,Consumer,Munich,Bavaria,Germany,Europe,Europe,TEC-MA-10088,Technology,Machines,Pitney Bowes,1652.1,4,0.2,233.77,232.13,Medium,2013,12,4,7,14.149869862599118,413.025,Medium (11-30%)
38871,CA-2016-112137,2013-12-01,2013-12-10,Standard Class,CG-11110,Jessica White,Home Office,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,FUR-CH-10004,Furniture,Chairs,Flash Furniture,927.54,2,0.1,133.33,63.68,Medium,2013,12,4,9,14.3745822282597,463.77,Low (1-10%)
38872,CA-2019-125859,2013-12-01,2013-12-05,First Class,CG-10529,Kevin Jackson,Consumer,Osaka,Osaka,Japan,Asia Pacific,Asia Pacific,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,299.73,1,0.0,163.97,3.92,Medium,2013,12,4,4,54.70590197844727,299.73,No Discount
38873,CA-2017-115461,2013-12-01,2013-12-03,First Class,CG-10374,James Miller,Consumer,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,119.02,1,0.0,55.29,4.77,High,2013,12,4,2,46.45437741556041,119.02,No Discount
38874,CA-2023-147207,2013-12-02,2013-12-09,Standard Class,CG-10852,William White,Consumer,Vancouver,British Columbia,Canada,North America,North America,TEC-PH-10033,Technology,Phones,Motorola Moto G,41.16,1,0.8,-19.89,1.47,Low,2013,12,4,7,-48.32361516034986,41.16,Very High (>50%)
38875,CA-2018-122011,2013-12-02,2013-12-10,Standard Class,CG-10176,Jessica Walker,Consumer,Brasília,Distrito Federal,Brazil,LATAM,LATAM,FUR-BO-10045,Furniture,Bookcases,Bush Saratoga,84.79,1,0.8,-47.37,0.66,High,2013,12,4,8,-55.867437197782756,84.79,Very High (>50%)
38876,CA-2022-142617,2013-12-02,2013-12-07,Second Class,CG-10042,Daniel Anderson,Corporate,Izmir,Izmir,Turkey,EMEA,EMEA,OFF-SU-10053,Office Supplies,Supplies,Memorex Floppy,52.88,1,0.1,15.12,4.38,Medium,2013,12,4,5,28.593040847201205,52.88,Low (1-10%)
38877,CA-2016-113456,2013-12-02,2013-12-06,Second Class,CG-11363,Nicole Miller,Corporate,Seattle,Washington,United States,North America,North America,OFF-BI-10042,Office Supplies,Binders,Wilson Jones Round Ring,1141.86,6,0.0,353.1,38.74,Low,2013,12,4,4,30.92323051862751,190.30999999999997,No Discount
38878,CA-2014-103950,2013-12-02,2013-12-06,Second Class,CG-10895,John Wilson,Consumer,Chicago,Illinois,United States,North America,North America,FUR-CH-10077,Furniture,Chairs,HON Ignition,1249.14,3,0.7,-711.0,185.08,High,2013,12,4,4,-56.91916038234305,416.38000000000005,Very High (>50%)
38879,CA-2015-106984,2013-12-02,2013-12-04,First Class,CG-10423,Daniel Wilson,Consumer,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,OFF-BI-10025,Office Supplies,Binders,Acco Brands,570.96,2,0.0,290.13,82.18,High,2013,12,4,2,50.814417822614544,285.48,No Discount
38880,CA-2017-117968,2013-12-02,2013-12-10,Standard Class,CG-10490,Amanda White,Home Office,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,OFF-FA-10065,Office Supplies,Fasteners,Cardinal Jumbo Binder,87.61,3,0.3,15.5,5.29,High,2013,12,4,8,17.69204428718183,29.203333333333333,Medium (11-30%)
38881,CA-2018-120187,2013-12-02,2013-12-07,Second Class,CG-10326,Amanda Martinez,Consumer,Berlin,Berlin,Germany,Europe,Europe,FUR-FU-10009,Furniture,Furnishings,Eldon Stackables,72.81,1,0.0,16.46,5.48,Low,2013,12,4,5,22.606784782310122,72.81,No Discount
38882,CA-2020-132794,2013-12-02,2013-12-09,Standard Class,CG-10049,Rachel Walker,Corporate,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,OFF-BI-10015,Office Supplies,Binders,Ibico Standard,229.4,4,0.0,78.82,22.76,Medium,2013,12,4,7,34.359197907585,57.35,No Discount
38883,CA-2022-142038,2013-12-02,2013-12-11,Standard Class,CG-10675,Thomas Clark,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA,OFF-PA-10043,Office Supplies,Paper,HP Bright White,25.3,1,0.3,-0.77,3.44,Medium,2013,12,4,9,-3.0434782608695654,25.3,Medium (11-30%)
38884,CA-2014-102168,2013-12-02,2013-12-11,Standard Class,CG-11290,William Garcia,Consumer,Melbourne,Victoria,Australia,Oceania,Oceania,TEC-AC-10024,Technology,Accessories,APC Battery Backup,632.96,4,0.0,278.36,21.96,Medium,2013,12,4,9,43.97750252780586,158.24,No Discount
38885,CA-2014-101303,2013-12-02,2013-12-11,Standard Class,CG-11329,Lauren White,Home Office,Dammam,Eastern Province,Saudi Arabia,EMEA,EMEA,TEC-AC-10024,Technology,Accessories,APC Battery Backup,284.6,2,0.1,47.81,29.89,Medium,2013,12,4,9,16.79901616303584,142.3,Low (1-10%)
38886,CA-2020-131967,2013-12-02,2013-12-04,First Class,CG-10411,Thomas Johnson,Corporate,Philadelphia,Pennsylvania,United States,North America,North America,OFF-ST-10069,Office Supplies,Storage,Avery Recycled,553.1,5,0.0,195.48,44.02,Medium,2013,12,4,2,35.34261435545109,110.62,No Discount
38887,CA-2018-120451,2013-12-02,2013-12-04,Same Day,CG-11558,Daniel Brown,Consumer,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,OFF-PA-10043,Office Supplies,Paper,HP Bright White,14.43,1,0.3,2.21,1.16,Low,2013,12,4,2,15.315315315315313,14.43,Medium (11-30%)
38888,CA-2019-125096,2013-12-02,2013-12-10,Standard Class,CG-10278,Amanda Robinson,Consumer,Abuja,Abuja,Nigeria,Africa,Africa,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,27.32,4,0.1,6.5,3.48,High,2013,12,4,8,23.79209370424597,6.83,Low (1-10%)
38889,CA-2016-113082,2013-12-02,2013-12-09,Standard Class,CG-11522,Ashley Jones,Corporate,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,TEC-PH-10023,Technology,Phones,Cisco IP Phone,263.87,1,0.0,69.76,22.79,Medium,2013,12,4,7,26.437260772350022,263.87,No Discount
38890,CA-2018-122527,2013-12-02,2013-12-10,Standard Class,CG-11234,William Anderson,Corporate,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,OFF-EN-10082,Office Supplies,Envelopes,Smead Poly,34.09,2,0.1,11.52,3.51,Medium,2013,12,4,8,33.7929011440305,17.045,Low (1-10%)
38891,CA-2015-109534,2013-12-02,2013-12-09,Standard Class,CG-10326,Amanda Martinez,Consumer,Munich,Bavaria,Germany,Europe,Europe,OFF-SU-10060,Office Supplies,Supplies,Faber-Castell,23.43,1,0.0,9.93,0.71,Low,2013,12,4,7,42.381562099871964,23.43,No Discount
38892,CA-2014-103550,2013-12-02,2013-12-04,First Class,CG-11519,Kevin Anderson,Consumer,Munich,Bavaria,Germany,Europe,Europe,OFF-AP-10035,Office Supplies,Appliances,Acco Thermal Laminator,123.25,1,0.0,45.27,15.48,Critical,2013,12,4,2,36.73022312373225,123.25,No Discount
38893,CA-2015-106015,2013-12-02,2013-12-09,Standard Class,CG-10397,Ashley Clark,Consumer,Monterrey,Nuevo León,Mexico,LATAM,LATAM,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,3537.69,4,0.3,-617.93,394.01,High,2013,12,4,7,-17.467047706271604,884.4225,Medium (11-30%)
