order_id,order_date,year,month,quarter,region,segment,category,sub_category,sales,profit,quantity,discount,customer_id,customer_name,product_name,ship_mode,profit_margin
ID-2011-85354,2011-09-12,2011,9,3,Oceania,Corporate,Technology,Machines,745,-211.224,4,0.4,AH-100751,Adam Hart,"Konica Inkjet, White",Second Class,-0.2835221476510067
IN-2011-54680,2011-09-14,2011,9,3,Oceania,Home Office,Office Supplies,Binders,89,-10.35,3,0.4,HD-147851,Harold Dahlen,"Avery Binding Machine, Recycled",Same Day,-0.11629213483146067
IN-2011-54680,2011-09-14,2011,9,3,Oceania,Home Office,Office Supplies,Envelopes,153,-69.09,7,0.4,HD-147851,Harold Dahlen,"Kraft Mailers, Recycled",Same Day,-0.4515686274509804
IN-2011-54680,2011-09-14,2011,9,3,Oceania,Home Office,Office Supplies,Storage,43,-7.974,3,0.4,HD-147851,Harold Dahlen,"Rogers Box, Blue",Same Day,-0.1854418604651163
IN-2011-52279,2011-11-25,2011,11,4,Oceania,Consumer,Technology,Copiers,1336,44.436,7,0.4,HL-150401,Hunter Lopez,"Brother Fax Machine, Digital",Same Day,0.03326047904191617
IN-2011-24069,2011-12-14,2011,12,4,Oceania,Corporate,Office Supplies,Labels,15,1.458,3,0.4,DB-131201,David Bremer,"Hon File Folder Labels, Alphabetical",Second Class,0.0972
IN-2011-24069,2011-12-14,2011,12,4,Oceania,Corporate,Office Supplies,Supplies,46,-21.516,2,0.4,DB-131201,David Bremer,"Elite Trimmer, Serrated",Second Class,-0.46773913043478255
ID-2012-85522,2012-01-11,2012,1,1,Oceania,Consumer,Furniture,Chairs,688,-436.08,8,0.4,LW-172151,Luke Weiss,"Office Star Rocking Chair, Adjustable",First Class,-0.6338372093023256
ID-2012-85522,2012-01-11,2012,1,1,Oceania,Consumer,Furniture,Furnishings,123,-51.48,4,0.4,LW-172151,Luke Weiss,"Advantus Clock, Duo Pack",First Class,-0.41853658536585364
ID-2012-85522,2012-01-11,2012,1,1,Oceania,Consumer,Office Supplies,Binders,17,-10.128,2,0.4,LW-172151,Luke Weiss,"Ibico Binder Covers, Recycled",First Class,-0.595764705882353
ID-2012-85522,2012-01-11,2012,1,1,Oceania,Consumer,Technology,Accessories,16,-3.564,1,0.4,LW-172151,Luke Weiss,"Memorex Flash Drive, Erganomic",First Class,-0.22275
ID-2012-81763,2012-02-06,2012,2,1,Oceania,Consumer,Office Supplies,Supplies,16,1.056,1,0.4,DP-130001,Darren Powers,"Kleencut Letter Opener, Easy Grip",Second Class,0.066
ID-2012-85711,2012-04-06,2012,4,2,Oceania,Consumer,Office Supplies,Storage,24,-12.648,2,0.4,AF-108851,Art Foster,"Fellowes Box, Single Width",Standard Class,-0.527
ID-2012-63535,2012-05-09,2012,5,2,Oceania,Consumer,Office Supplies,Art,9,-4.356,1,0.4,ML-174101,Maris LaWare,"Boston Pens, Easy-Erase",Standard Class,-0.484
ID-2012-63535,2012-05-09,2012,5,2,Oceania,Consumer,Technology,Phones,505,-42.06,5,0.4,ML-174101,Maris LaWare,"Apple Audio Dock, Full Size",Standard Class,-0.08328712871287129
ID-2012-82960,2012-05-18,2012,5,2,Oceania,Corporate,Office Supplies,Labels,8,-3.996,2,0.4,SC-202301,Scot Coram,"Harbour Creations Round Labels, Alphabetical",Standard Class,-0.4995
ID-2012-84381,2012-09-10,2012,9,3,Oceania,Consumer,Furniture,Chairs,159,-95.676,2,0.4,JB-159251,Joni Blumstein,"Hon Rocking Chair, Set of Two",Standard Class,-0.6017358490566038
ID-2012-84381,2012-09-10,2012,9,3,Oceania,Consumer,Office Supplies,Appliances,2050,-512.712,6,0.4,JB-159251,Joni Blumstein,"KitchenAid Stove, Black",Standard Class,-0.2501034146341463
IN-2012-78039,2012-09-17,2012,9,3,Oceania,Corporate,Office Supplies,Binders,9,-3.228,2,0.4,FM-142151,Filia McAdams,"Cardinal Index Tab, Clear",Standard Class,-0.3586666666666667
ID-2012-30838,2012-09-18,2012,9,3,Oceania,Corporate,Furniture,Furnishings,38,-7.632,4,0.4,LD-168551,Lela Donovan,"Rubbermaid Light Bulb, Durable",Standard Class,-0.20084210526315788
IN-2012-40253,2012-10-05,2012,10,4,Oceania,Consumer,Furniture,Chairs,75,-29.928,2,0.4,CC-124751,Cindy Chapman,"SAFCO Chairmat, Adjustable",Standard Class,-0.39904
IN-2012-40253,2012-10-05,2012,10,4,Oceania,Consumer,Office Supplies,Fasteners,30,0.954,3,0.4,CC-124751,Cindy Chapman,"Accos Rubber Bands, Bulk Pack",Standard Class,0.0318
ID-2012-53259,2012-10-09,2012,10,4,Oceania,Home Office,Office Supplies,Storage,34,-15.264,1,0.4,DB-132701,Deborah Brumfield,"Fellowes Trays, Wire Frame",First Class,-0.44894117647058823
ID-2012-85053,2012-11-21,2012,11,4,Oceania,Consumer,Office Supplies,Binders,123,-59.304,4,0.4,TS-215051,Tony Sayre,"Acco Binding Machine, Economy",Second Class,-0.4821463414634147
ID-2012-85053,2012-11-21,2012,11,4,Oceania,Consumer,Office Supplies,Binders,58,-28.98,2,0.4,TS-215051,Tony Sayre,"Avery Binding Machine, Clear",Second Class,-0.4996551724137931
ID-2012-85053,2012-11-21,2012,11,4,Oceania,Consumer,Office Supplies,Envelopes,14,-1.488,2,0.4,TS-215051,Tony Sayre,"Jiffy Clasp Envelope, with clear poly window",Second Class,-0.10628571428571429
ID-2012-85053,2012-11-21,2012,11,4,Oceania,Consumer,Technology,Accessories,124,-53.784,2,0.4,TS-215051,Tony Sayre,"Logitech Memory Card, Bluetooth",Second Class,-0.43374193548387097
ID-2012-85053,2012-11-21,2012,11,4,Oceania,Consumer,Technology,Copiers,425,-84.996,2,0.4,TS-215051,Tony Sayre,"Sharp Wireless Fax, High-Speed",Second Class,-0.19999058823529411
ID-2012-85053,2012-11-21,2012,11,4,Oceania,Consumer,Technology,Machines,724,72.408,4,0.4,TS-215051,Tony Sayre,"StarTech Inkjet, Wireless",Second Class,0.1000110497237569
ID-2012-85053,2012-11-21,2012,11,4,Oceania,Consumer,Technology,Phones,454,-143.64,6,0.4,TS-215051,Tony Sayre,"Nokia Speaker Phone, Cordless",Second Class,-0.31638766519823786
ID-2013-80279,2013-05-10,2013,5,2,Oceania,Consumer,Office Supplies,Fasteners,39,-8.544,4,0.4,JM-155351,Jessica Myrick,"Stockwell Clamps, Assorted Sizes",First Class,-0.21907692307692309
ID-2013-80279,2013-05-10,2013,5,2,Oceania,Consumer,Office Supplies,Supplies,120,-10.032,4,0.4,JM-155351,Jessica Myrick,"Acme Shears, High Speed",First Class,-0.0836
ID-2013-80279,2013-05-10,2013,5,2,Oceania,Consumer,Technology,Phones,88,-38.148,2,0.4,JM-155351,Jessica Myrick,"Apple Headset, with Caller ID",First Class,-0.43350000000000005
IN-2013-54673,2013-05-24,2013,5,2,Oceania,Consumer,Furniture,Chairs,741,-333.564,7,0.4,KM-166601,Khloe Miller,"Office Star Swivel Stool, Adjustable",Standard Class,-0.4501538461538462
IN-2013-54673,2013-05-24,2013,5,2,Oceania,Consumer,Office Supplies,Binders,21,1.368,3,0.4,KM-166601,Khloe Miller,"Cardinal Binder Covers, Clear",Standard Class,0.06514285714285714
IN-2013-54673,2013-05-24,2013,5,2,Oceania,Consumer,Office Supplies,Binders,8,0.324,3,0.4,KM-166601,Khloe Miller,"Wilson Jones Hole Reinforcements, Economy",Standard Class,0.0405
IN-2013-54673,2013-05-24,2013,5,2,Oceania,Consumer,Office Supplies,Fasteners,32,-7.608,4,0.4,KM-166601,Khloe Miller,"Stockwell Thumb Tacks, Bulk Pack",Standard Class,-0.23775
IN-2013-54673,2013-05-24,2013,5,2,Oceania,Consumer,Office Supplies,Labels,16,-1.386,3,0.4,KM-166601,Khloe Miller,"Harbour Creations File Folder Labels, Laser Printer Compatible",Standard Class,-0.086625
ID-2013-80433,2013-05-27,2013,5,2,Oceania,Home Office,Office Supplies,Appliances,1903,95.004,6,0.4,MG-176801,Maureen Gastineau,"KitchenAid Refrigerator, Silver",Standard Class,0.04992327903310562
ID-2013-80433,2013-05-27,2013,5,2,Oceania,Home Office,Office Supplies,Art,19,-8.064,2,0.4,MG-176801,Maureen Gastineau,"Boston Pens, Fluorescent",Standard Class,-0.424421052631579
ID-2013-80433,2013-05-27,2013,5,2,Oceania,Home Office,Office Supplies,Envelopes,39,-24.516,6,0.4,MG-176801,Maureen Gastineau,"Ames Clasp Envelope, with clear poly window",Standard Class,-0.6286153846153846
ID-2013-80433,2013-05-27,2013,5,2,Oceania,Home Office,Office Supplies,Supplies,115,-3.864,4,0.4,MG-176801,Maureen Gastineau,"Stiletto Shears, High Speed",Standard Class,-0.0336
ID-2013-54029,2013-05-28,2013,5,2,Oceania,Consumer,Office Supplies,Art,63,-6.36,2,0.4,BK-112601,Berenike Kampe,"Stanley Canvas, Water Color",Second Class,-0.10095238095238096
ID-2013-54029,2013-05-28,2013,5,2,Oceania,Consumer,Technology,Accessories,378,12.528,6,0.4,BK-112601,Berenike Kampe,"Logitech Memory Card, Programmable",Second Class,0.03314285714285715
ID-2013-83142,2013-05-31,2013,5,2,Oceania,Corporate,Furniture,Chairs,552,-331.38,2,0.4,RP-192701,Rachel Payne,"Novimex Executive Leather Armchair, Red",Second Class,-0.6003260869565217
ID-2013-86971,2013-06-13,2013,6,2,Oceania,Consumer,Furniture,Furnishings,181,-12.168,6,0.4,RH-194951,Rick Hansen,"Eldon Door Stop, Duo Pack",Standard Class,-0.06722651933701657
ID-2013-86971,2013-06-13,2013,6,2,Oceania,Consumer,Office Supplies,Envelopes,53,-35.136,2,0.4,RH-194951,Rick Hansen,"Ames Interoffice Envelope, Recycled",Standard Class,-0.6629433962264152
ID-2013-86971,2013-06-13,2013,6,2,Oceania,Consumer,Office Supplies,Envelopes,399,-173.292,14,0.4,RH-194951,Rick Hansen,"Ames Interoffice Envelope, Security-Tint",Standard Class,-0.4343157894736842
ID-2013-81042,2013-06-19,2013,6,2,Oceania,Consumer,Technology,Phones,403,-60.528,4,0.4,RD-199301,Russell D'Ascenzo,"Nokia Audio Dock, Full Size",Standard Class,-0.15019354838709678
IN-2013-85508,2013-06-27,2013,6,2,Oceania,Consumer,Office Supplies,Labels,59,-4.128,8,0.4,LP-170801,Liz Pelletier,"Avery Shipping Labels, 5000 Label Set",Standard Class,-0.06996610169491525
IN-2013-85508,2013-06-27,2013,6,2,Oceania,Consumer,Office Supplies,Labels,66,10.944,12,0.4,LP-170801,Liz Pelletier,"Harbour Creations File Folder Labels, 5000 Label Set",Standard Class,0.16581818181818184
ID-2013-85102,2013-08-03,2013,8,3,Oceania,Corporate,Furniture,Chairs,223,-18.648,6,0.4,BB-109901,Barry Blumstein,"SAFCO Chairmat, Set of Two",First Class,-0.08362331838565022
ID-2013-85102,2013-08-03,2013,8,3,Oceania,Corporate,Office Supplies,Envelopes,61,3.024,6,0.4,BB-109901,Barry Blumstein,"Ames Business Envelopes, Recycled",First Class,0.04957377049180328
ID-2013-85102,2013-08-03,2013,8,3,Oceania,Corporate,Office Supplies,Envelopes,34,-11.388,2,0.4,BB-109901,Barry Blumstein,"Jiffy Manila Envelope, Security-Tint",First Class,-0.33494117647058824
IN-2013-81616,2013-08-27,2013,8,3,Oceania,Corporate,Office Supplies,Supplies,72,1.2,4,0.4,JM-156551,Jim Mitchum,"Stiletto Letter Opener, Easy Grip",Standard Class,0.016666666666666666
ID-2013-83996,2013-09-13,2013,9,3,Oceania,Home Office,Office Supplies,Envelopes,19,-2.292,2,0.4,MG-178751,Michael Grace,"GlobeWeis Business Envelopes, Recycled",Standard Class,-0.12063157894736841
ID-2013-83996,2013-09-13,2013,9,3,Oceania,Home Office,Office Supplies,Supplies,59,-16.776,2,0.4,MG-178751,Michael Grace,"Acme Shears, Steel",Standard Class,-0.2843389830508474
ID-2013-42906,2013-10-02,2013,10,4,Oceania,Corporate,Furniture,Furnishings,86,-18.66,5,0.4,DM-129551,Dario Medina,"Eldon Stacking Tray, Durable",Second Class,-0.2169767441860465
ID-2013-42906,2013-10-02,2013,10,4,Oceania,Corporate,Office Supplies,Storage,955,-413.76,8,0.4,DM-129551,Dario Medina,"Smead Lockers, Industrial",Second Class,-0.4332565445026178
ID-2013-42906,2013-10-02,2013,10,4,Oceania,Corporate,Technology,Accessories,104,-10.368,3,0.4,DM-129551,Dario Medina,"Enermax Numeric Keypad, Bluetooth",Second Class,-0.09969230769230769
ID-2013-84717,2013-10-07,2013,10,4,Oceania,Consumer,Technology,Machines,967,-435.168,6,0.4,PT-190901,Pete Takahito,"Okidata Printer, Durable",Second Class,-0.4500186142709411
IN-2013-28325,2013-10-10,2013,10,4,Oceania,Home Office,Furniture,Furnishings,174,-8.82,5,0.4,ML-177551,Max Ludwig,"Eldon Photo Frame, Black",Standard Class,-0.05068965517241379
IN-2013-28325,2013-10-10,2013,10,4,Oceania,Home Office,Office Supplies,Fasteners,17,0.828,2,0.4,ML-177551,Max Ludwig,"Stockwell Push Pins, Metal",Standard Class,0.048705882352941175
IN-2013-28325,2013-10-10,2013,10,4,Oceania,Home Office,Office Supplies,Labels,8,0.864,2,0.4,ML-177551,Max Ludwig,"Novimex Round Labels, Laser Printer Compatible",Standard Class,0.108
IN-2013-28325,2013-10-10,2013,10,4,Oceania,Home Office,Office Supplies,Labels,27,4.008,4,0.4,ML-177551,Max Ludwig,"Novimex Shipping Labels, 5000 Label Set",Standard Class,0.14844444444444443
IN-2013-28325,2013-10-10,2013,10,4,Oceania,Home Office,Office Supplies,Supplies,245,-147.12,10,0.4,ML-177551,Max Ludwig,"Kleencut Trimmer, Steel",Standard Class,-0.6004897959183674
ID-2013-83975,2013-10-11,2013,10,4,Oceania,Consumer,Office Supplies,Envelopes,29,-5.886,1,0.4,RR-193151,Ralph Ritter,"Jiffy Interoffice Envelope, Security-Tint",Standard Class,-0.20296551724137932
ID-2013-83975,2013-10-11,2013,10,4,Oceania,Consumer,Office Supplies,Fasteners,7,-4.338,1,0.4,RR-193151,Ralph Ritter,"Accos Staples, Metal",Standard Class,-0.6197142857142858
ID-2013-69534,2013-10-22,2013,10,4,Oceania,Consumer,Furniture,Chairs,78,-50.976,3,0.4,DB-132101,Dean Braden,"Novimex Bag Chairs, Black",Second Class,-0.6535384615384615
ID-2013-69534,2013-10-22,2013,10,4,Oceania,Consumer,Furniture,Chairs,70,-3.552,2,0.4,DB-132101,Dean Braden,"Novimex Chairmat, Set of Two",Second Class,-0.050742857142857145
ID-2013-69534,2013-10-22,2013,10,4,Oceania,Consumer,Office Supplies,Binders,36,-18.0,5,0.4,DB-132101,Dean Braden,"Cardinal Binder Covers, Economy",Second Class,-0.5
ID-2013-69534,2013-10-22,2013,10,4,Oceania,Consumer,Office Supplies,Supplies,56,-27.096,2,0.4,DB-132101,Dean Braden,"Acme Shears, Serrated",Second Class,-0.4838571428571429
ID-2013-69534,2013-10-22,2013,10,4,Oceania,Consumer,Technology,Copiers,265,26.46,3,0.4,DB-132101,Dean Braden,"Canon Ink, Laser",Second Class,0.09984905660377359
ID-2013-59930,2013-11-05,2013,11,4,Oceania,Home Office,Office Supplies,Paper,108,-45.144,4,0.4,SD-204851,Shirley Daniels,"Eaton Cards & Envelopes, Recycled",Second Class,-0.418
ID-2013-83835,2013-11-05,2013,11,4,Oceania,Corporate,Office Supplies,Binders,13,-4.884,2,0.4,RW-195401,Rick Wilson,"Avery Binder Covers, Clear",Standard Class,-0.3756923076923077
ID-2013-83835,2013-11-05,2013,11,4,Oceania,Corporate,Office Supplies,Paper,36,-0.048,2,0.4,RW-195401,Rick Wilson,"Enermax Note Cards, Premium",Standard Class,-0.0013333333333333333
ID-2013-86530,2013-11-11,2013,11,4,Oceania,Consumer,Office Supplies,Envelopes,56,-18.816,2,0.4,TB-210551,Ted Butterfield,"Kraft Interoffice Envelope, Set of 50",Standard Class,-0.33599999999999997
IN-2014-73657,2014-01-11,2014,1,1,Oceania,Consumer,Furniture,Chairs,58,-6.768,2,0.4,ME-177251,Max Engle,"Novimex Bag Chairs, Set of Two",Standard Class,-0.1166896551724138
IN-2014-73657,2014-01-11,2014,1,1,Oceania,Consumer,Office Supplies,Paper,67,-32.448,4,0.4,ME-177251,Max Engle,"Green Bar Message Books, 8.5 x 11",Standard Class,-0.4842985074626866
IN-2014-73657,2014-01-11,2014,1,1,Oceania,Consumer,Technology,Copiers,169,8.448,2,0.4,ME-177251,Max Engle,"Brother Personal Copier, High-Speed",Standard Class,0.04998816568047337
ID-2014-86180,2014-01-14,2014,1,1,Oceania,Corporate,Furniture,Chairs,580,77.292,6,0.4,KM-162251,Kalyca Meade,"Hon Swivel Stool, Black",Standard Class,0.13326206896551723
ID-2014-86180,2014-01-14,2014,1,1,Oceania,Corporate,Office Supplies,Fasteners,8,1.398,1,0.4,KM-162251,Kalyca Meade,"Stockwell Rubber Bands, Assorted Sizes",Standard Class,0.17475
ID-2014-86180,2014-01-14,2014,1,1,Oceania,Corporate,Office Supplies,Paper,58,-30.024,2,0.4,KM-162251,Kalyca Meade,"SanDisk Cards & Envelopes, Recycled",Standard Class,-0.5176551724137931
ID-2014-86180,2014-01-14,2014,1,1,Oceania,Corporate,Technology,Copiers,318,-196.188,2,0.4,KM-162251,Kalyca Meade,"Hewlett Copy Machine, Color",Standard Class,-0.616943396226415
ID-2014-86180,2014-01-14,2014,1,1,Oceania,Corporate,Technology,Phones,331,-209.688,4,0.4,KM-162251,Kalyca Meade,"Samsung Signal Booster, Full Size",Standard Class,-0.6334984894259819
ID-2014-86362,2014-01-17,2014,1,1,Oceania,Home Office,Technology,Copiers,884,-397.8,10,0.4,NZ-185651,Nick Zandusky,"Brother Ink, Laser",Standard Class,-0.45
ID-2014-71039,2014-01-24,2014,1,1,Oceania,Home Office,Office Supplies,Labels,43,-10.206,7,0.4,RB-197951,Ross Baird,"Smead Removable Labels, Laser Printer Compatible",First Class,-0.2373488372093023
ID-2014-71039,2014-01-24,2014,1,1,Oceania,Home Office,Technology,Machines,181,-117.756,1,0.4,RB-197951,Ross Baird,"StarTech Inkjet, Wireless",First Class,-0.6505856353591161
IN-2014-10769,2014-02-13,2014,2,1,Oceania,Home Office,Technology,Accessories,151,-37.674,3,0.4,ED-138851,Emily Ducich,"Enermax Keyboard, USB",Standard Class,-0.24949668874172184
ID-2014-86551,2014-02-19,2014,2,1,Oceania,Home Office,Technology,Accessories,138,-27.588,2,0.4,SC-200501,Sample Company A,"Belkin Memory Card, Bluetooth",Standard Class,-0.1999130434782609
ID-2014-68029,2014-02-27,2014,2,1,Oceania,Corporate,Office Supplies,Binders,37,-4.464,8,0.4,LS-172001,Luke Schmidt,"Cardinal Index Tab, Durable",Standard Class,-0.12064864864864866
ID-2014-25707,2014-05-07,2014,5,2,Oceania,Consumer,Furniture,Bookcases,74,-28.296,1,0.4,CS-123551,Christine Sundaresam,"Dania Stackable Bookrack, Pine",Standard Class,-0.38237837837837835
ID-2014-25707,2014-05-07,2014,5,2,Oceania,Consumer,Office Supplies,Binders,18,-2.694,1,0.4,CS-123551,Christine Sundaresam,"Ibico 3-Hole Punch, Clear",Standard Class,-0.14966666666666667
ID-2014-54841,2014-05-19,2014,5,2,Oceania,Corporate,Furniture,Chairs,237,-102.78,5,0.4,AO-108101,Anthony O'Donnell,"Hon Steel Folding Chair, Black",Standard Class,-0.4336708860759494
ID-2014-54841,2014-05-19,2014,5,2,Oceania,Corporate,Office Supplies,Binders,27,-7.68,5,0.4,AO-108101,Anthony O'Donnell,"Acco Index Tab, Durable",Standard Class,-0.28444444444444444
ID-2014-83072,2014-06-03,2014,6,2,Oceania,Consumer,Office Supplies,Labels,32,-4.932,6,0.4,LT-171101,Liz Thompson,"Novimex Shipping Labels, Adjustable",Standard Class,-0.154125
IN-2014-48359,2014-06-09,2014,6,2,Oceania,Consumer,Office Supplies,Storage,327,5.352,4,0.4,PF-191651,Philip Fox,"Fellowes File Cart, Wire Frame",Same Day,0.016366972477064222
IN-2014-83814,2014-06-30,2014,6,2,Oceania,Consumer,Office Supplies,Binders,64,1.044,2,0.4,GB-145751,Giulietta Baptist,"Ibico Binding Machine, Durable",First Class,0.0163125
IN-2014-83814,2014-06-30,2014,6,2,Oceania,Consumer,Technology,Accessories,293,-78.372,6,0.4,GB-145751,Giulietta Baptist,"SanDisk Keyboard, Bluetooth",First Class,-0.267481228668942
IN-2014-83814,2014-06-30,2014,6,2,Oceania,Consumer,Technology,Phones,182,9.024,4,0.4,GB-145751,Giulietta Baptist,"Nokia Headset, Cordless",First Class,0.049582417582417576
ID-2014-60784,2014-07-02,2014,7,3,Oceania,Home Office,Furniture,Furnishings,27,-10.248,2,0.4,CR-125801,Clay Rozendal,"Tenex Stacking Tray, Erganomic",Standard Class,-0.37955555555555553
IN-2014-84969,2014-08-01,2014,8,3,Oceania,Consumer,Office Supplies,Appliances,372,43.32,2,0.4,CM-119351,Carlos Meador,"KitchenAid Microwave, Black",Standard Class,0.11645161290322581
ID-2014-83219,2014-08-05,2014,8,3,Oceania,Consumer,Office Supplies,Storage,43,4.248,4,0.4,SW-202451,Scot Wooten,"Smead Folders, Industrial",Standard Class,0.09879069767441861
ID-2014-83219,2014-08-05,2014,8,3,Oceania,Consumer,Technology,Machines,60,-26.184,2,0.4,SW-202451,Scot Wooten,"Panasonic Calculator, Wireless",Standard Class,-0.4364
ID-2014-85438,2014-08-06,2014,8,3,Oceania,Consumer,Furniture,Furnishings,38,-20.208,2,0.4,IG-150851,Ivan Gibson,"Eldon Stacking Tray, Duo Pack",Standard Class,-0.5317894736842105
ID-2014-85438,2014-08-06,2014,8,3,Oceania,Consumer,Office Supplies,Binders,5,-0.972,2,0.4,IG-150851,Ivan Gibson,"Wilson Jones Hole Reinforcements, Clear",Standard Class,-0.1944
ID-2014-85438,2014-08-06,2014,8,3,Oceania,Consumer,Office Supplies,Storage,14,1.392,1,0.4,IG-150851,Ivan Gibson,"Tenex Folders, Blue",Standard Class,0.09942857142857142
ID-2014-85438,2014-08-06,2014,8,3,Oceania,Consumer,Technology,Machines,1113,-705.096,6,0.4,IG-150851,Ivan Gibson,"Panasonic Inkjet, Red",Standard Class,-0.6335094339622641
ID-2014-86670,2014-08-14,2014,8,3,Oceania,Corporate,Office Supplies,Supplies,69,-38.22,10,0.4,DW-135851,Dorothy Wardle,"Stiletto Ruler, Serrated",Standard Class,-0.5539130434782609
ID-2014-86670,2014-08-14,2014,8,3,Oceania,Corporate,Technology,Copiers,346,-207.792,4,0.4,DW-135851,Dorothy Wardle,"Hewlett Personal Copier, Laser",Standard Class,-0.6005549132947977
ID-2014-19113,2014-08-27,2014,8,3,Oceania,Corporate,Furniture,Bookcases,880,44.016,4,0.4,HM-148601,Harry Marie,"Bush Library with Doors, Mobile",Standard Class,0.050018181818181816
ID-2014-19113,2014-08-27,2014,8,3,Oceania,Corporate,Office Supplies,Paper,49,-26.808,4,0.4,HM-148601,Harry Marie,"Xerox Message Books, Recycled",Standard Class,-0.5471020408163265
IN-2014-40386,2014-09-03,2014,9,3,Oceania,Consumer,Office Supplies,Supplies,182,-27.342,7,0.4,BG-110351,Barry Gonzalez,"Elite Trimmer, Easy Grip",Second Class,-0.15023076923076922
IN-2014-40386,2014-09-03,2014,9,3,Oceania,Consumer,Office Supplies,Supplies,24,-0.828,2,0.4,BG-110351,Barry Gonzalez,"Fiskars Scissors, Serrated",Second Class,-0.034499999999999996
ID-2014-61120,2014-09-22,2014,9,3,Oceania,Consumer,Office Supplies,Fasteners,43,7.17,5,0.4,RD-199301,Russell D'Ascenzo,"OIC Push Pins, 12 Pack",Standard Class,0.16674418604651162
ID-2014-61120,2014-09-22,2014,9,3,Oceania,Consumer,Office Supplies,Labels,24,-13.608,3,0.4,RD-199301,Russell D'Ascenzo,"Harbour Creations Color Coded Labels, 5000 Label Set",Standard Class,-0.5670000000000001
ID-2014-83415,2014-11-04,2014,11,4,Oceania,Consumer,Furniture,Chairs,106,3.492,2,0.4,DL-129251,Daniel Lacy,"SAFCO Steel Folding Chair, Set of Two",Second Class,0.032943396226415095
ID-2014-83415,2014-11-04,2014,11,4,Oceania,Consumer,Furniture,Furnishings,170,-108.036,6,0.4,DL-129251,Daniel Lacy,"Deflect-O Clock, Durable",Second Class,-0.6355058823529411
ID-2014-83415,2014-11-04,2014,11,4,Oceania,Consumer,Office Supplies,Binders,17,-4.464,2,0.4,DL-129251,Daniel Lacy,"Cardinal Binder, Economy",Second Class,-0.2625882352941177
ID-2014-83415,2014-11-04,2014,11,4,Oceania,Consumer,Office Supplies,Binders,21,-13.296,4,0.4,DL-129251,Daniel Lacy,"Ibico Index Tab, Clear",Second Class,-0.6331428571428571
ID-2014-83415,2014-11-04,2014,11,4,Oceania,Consumer,Office Supplies,Paper,10,-1.374,1,0.4,DL-129251,Daniel Lacy,"Green Bar Memo Slips, Recycled",Second Class,-0.13740000000000002
ID-2014-83415,2014-11-04,2014,11,4,Oceania,Consumer,Office Supplies,Storage,74,11.016,4,0.4,DL-129251,Daniel Lacy,"Rogers Folders, Blue",Second Class,0.14886486486486486
ID-2014-83415,2014-11-04,2014,11,4,Oceania,Consumer,Technology,Accessories,202,-10.104,4,0.4,DL-129251,Daniel Lacy,"Belkin Keyboard, USB",Second Class,-0.050019801980198016
ID-2014-85228,2014-11-07,2014,11,4,Oceania,Consumer,Office Supplies,Appliances,664,-409.44,4,0.4,CC-126851,Craig Carroll,"Cuisinart Microwave, White",Second Class,-0.6166265060240964
ID-2014-83275,2014-12-01,2014,12,4,Oceania,Corporate,Technology,Accessories,52,-30.996,2,0.4,DW-135851,Dorothy Wardle,"Enermax Flash Drive, Programmable",Standard Class,-0.5960769230769231
ID-2014-74728,2014-12-19,2014,12,4,Oceania,Consumer,Furniture,Chairs,159,-95.424,2,0.4,JW-160751,Julia West,"SAFCO Rocking Chair, Black",Standard Class,-0.6001509433962264
ID-2014-74728,2014-12-19,2014,12,4,Oceania,Consumer,Office Supplies,Paper,39,-22.266,3,0.4,JW-160751,Julia West,"Xerox Message Books, Multicolor",Standard Class,-0.5709230769230769
IN-2011-45867,2011-05-19,2011,5,2,Oceania,Corporate,Furniture,Chairs,85,-22.77,3,0.4,KC-162551,Karen Carlisle,"Hon Bag Chairs, Set of Two",Standard Class,-0.26788235294117646
IN-2011-45867,2011-05-19,2011,5,2,Oceania,Corporate,Technology,Copiers,786,91.59,5,0.4,KC-162551,Karen Carlisle,"Brother Copy Machine, Laser",Standard Class,0.11652671755725191
ID-2011-62884,2011-05-30,2011,5,2,Oceania,Consumer,Office Supplies,Binders,21,-6.144,4,0.4,JE-157151,Joe Elijah,"Acco Index Tab, Durable",Same Day,-0.2925714285714286
ID-2011-62884,2011-05-30,2011,5,2,Oceania,Consumer,Office Supplies,Fasteners,29,-6.408,3,0.4,JE-157151,Joe Elijah,"Stockwell Clamps, Assorted Sizes",Same Day,-0.22096551724137933
IN-2011-77913,2011-11-22,2011,11,4,Oceania,Consumer,Furniture,Furnishings,91,4.536,3,0.4,GM-146801,Greg Matthias,"Deflect-O Photo Frame, Erganomic",Same Day,0.04984615384615384
IN-2011-77913,2011-11-22,2011,11,4,Oceania,Consumer,Technology,Accessories,50,3.288,2,0.4,GM-146801,Greg Matthias,"Enermax Mouse, Programmable",Same Day,0.06576
IN-2012-76583,2012-02-17,2012,2,1,Oceania,Home Office,Office Supplies,Art,32,1.068,2,0.4,EH-140051,Erica Hernandez,"Binney & Smith Pencil Sharpener, Water Color",Standard Class,0.033375
IN-2012-76583,2012-02-17,2012,2,1,Oceania,Home Office,Office Supplies,Labels,24,-12.492,6,0.4,EH-140051,Erica Hernandez,"Harbour Creations File Folder Labels, Adjustable",Standard Class,-0.5205000000000001
