Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
44036,CA-2014-104380,2014-03-05,2014-03-11,Second Class,CG-10550,Daniel Davis,Home Office,Chicago,Illinois,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,1350.72,4,0.0,229.91,69.68,Medium
44037,CA-2014-102734,2014-03-05,2014-03-09,First Class,CG-10748,Jane Clark,Consumer,Birmingham,England,United Kingdom,Europe,Europe,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,484.79,2,0.1,63.77,4.56,High
44038,CA-2023-148961,2014-03-05,2014-03-14,Standard Class,CG-11068,John Robinson,Consumer,Melbourne,Victoria,Australia,Oceania,Oceania,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,111.01,2,0.1,20.52,7.17,High
44039,CA-2014-104474,2014-03-05,2014-03-14,Standard Class,CG-10599,Thomas Johnson,Consumer,Beijing,Beijing,China,Asia Pacific,Asia Pacific,TEC-CO-10006,Technology,Computers,Asus VivoBook,4740.81,3,0.3,-482.16,410.41,Critical
44040,CA-2022-142018,2014-03-05,2014-03-10,Second Class,CG-10066,Emily Jones,Home Office,Seattle,Washington,United States,North America,North America,FUR-CH-10004,Furniture,Chairs,Flash Furniture,93.95,1,0.8,-47.28,2.23,Critical
44041,CA-2022-144460,2014-03-05,2014-03-13,Standard Class,CG-11181,Rachel Davis,Consumer,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,TEC-PH-10019,Technology,Phones,Apple iPhone 14,1299.21,3,0.0,275.23,147.93,Low
44042,CA-2016-110428,2014-03-05,2014-03-11,Second Class,CG-10238,James Garcia,Corporate,Hamburg,Hamburg,Germany,Europe,Europe,FUR-ST-10003,Furniture,Storage,Fellowes Bankers Box,239.77,1,0.0,26.84,16.6,Medium
44043,CA-2015-105546,2014-03-06,2014-03-11,Second Class,CG-10022,Megan Robinson,Consumer,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,TEC-AC-10044,Technology,Accessories,Samsung Monitor,270.7,3,0.2,75.87,23.86,Medium
44044,CA-2016-110716,2014-03-06,2014-03-10,Second Class,CG-10994,Emily Thomas,Consumer,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,371.27,5,0.8,-219.75,4.82,Low
44045,CA-2015-106770,2014-03-06,2014-03-10,Second Class,CG-10112,Jessica Jones,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,FUR-BO-10045,Furniture,Bookcases,Bush Saratoga,246.08,1,0.3,-42.35,23.15,High
44046,CA-2019-127983,2014-03-06,2014-03-10,Second Class,CG-10305,Kevin Miller,Consumer,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,TEC-MA-10064,Technology,Machines,Zebra Label Printer,356.33,1,0.7,-148.53,26.54,Critical
44047,CA-2014-103678,2014-03-06,2014-03-08,First Class,CG-10395,James Johnson,Consumer,Chicago,Illinois,United States,North America,North America,FUR-ST-10034,Furniture,Storage,Cardinal Hold-All,112.28,1,0.0,15.97,6.43,Medium
44048,CA-2020-134336,2014-03-06,2014-03-10,Second Class,CG-11247,Ashley Taylor,Consumer,Chicago,Illinois,United States,North America,North America,TEC-MA-10064,Technology,Machines,Zebra Label Printer,881.19,1,0.0,172.44,123.2,High
44049,CA-2021-139819,2014-03-06,2014-03-12,Second Class,CG-11049,Sarah Walker,Consumer,Chicago,Illinois,United States,North America,North America,OFF-LA-10078,Office Supplies,Labels,Avery File Folder,26.02,1,0.3,2.37,0.74,Medium
44050,CA-2023-147696,2014-03-06,2014-03-13,Standard Class,CG-10516,Megan Garcia,Corporate,Houston,Texas,United States,North America,North America,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,977.0,2,0.8,-493.95,41.33,High
44051,CA-2014-104084,2014-03-06,2014-03-10,Second Class,CG-11263,Jessica Robinson,Consumer,Munich,Bavaria,Germany,Europe,Europe,TEC-CO-10094,Technology,Copiers,Xerox WorkCentre,1484.8,2,0.8,-623.68,159.56,Medium
44052,CA-2014-100688,2014-03-06,2014-03-14,Standard Class,CG-10843,Nicole Anderson,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,OFF-BI-10092,Office Supplies,Binders,Avery Heavy Duty,644.97,3,0.0,218.98,3.93,Medium
44053,CA-2024-150189,2014-03-06,2014-03-11,Second Class,CG-10391,Sarah Lewis,Home Office,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-PA-10084,Office Supplies,Paper,Georgia-Pacific,16.02,3,0.0,8.03,2.39,Medium
44054,CA-2021-135984,2014-03-06,2014-03-13,Standard Class,CG-10237,Thomas Taylor,Consumer,Cape Town,Western Cape,South Africa,Africa,Africa,FUR-FU-10086,Furniture,Furnishings,DAX Circular Frame,161.26,2,0.5,-25.52,5.73,Medium
44055,CA-2015-105918,2014-03-06,2014-03-10,Second Class,CG-10153,David White,Consumer,Miami,Florida,United States,North America,North America,FUR-ST-10034,Furniture,Storage,Cardinal Hold-All,140.29,2,0.1,9.1,19.03,High
44056,CA-2014-104122,2014-03-06,2014-03-13,Standard Class,CG-10061,Michael Anderson,Consumer,Perth,Western Australia,Australia,Oceania,Oceania,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,580.38,3,0.5,-169.09,21.53,Low
44057,CA-2023-148727,2014-03-06,2014-03-12,Second Class,CG-10028,David Davis,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA,OFF-AP-10005,Office Supplies,Appliances,Avery Thermal Print,230.48,1,0.1,23.88,14.24,High
44058,CA-2019-126360,2014-03-06,2014-03-15,Standard Class,CG-11203,Rachel Thomas,Corporate,Munich,Bavaria,Germany,Europe,Europe,OFF-ST-10002,Office Supplies,Storage,Storex Durable,27.93,1,0.0,7.44,3.71,Medium
44059,CA-2022-141147,2014-03-06,2014-03-10,First Class,CG-11425,Nicole Martinez,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA,FUR-BO-10087,Furniture,Bookcases,Artistic Wire,109.48,3,0.6,-48.59,11.97,High
44060,CA-2016-113001,2014-03-06,2014-03-11,Second Class,CG-11417,John Robinson,Home Office,Dallas,Texas,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,55.0,1,0.8,-35.44,5.5,Medium
44061,CA-2017-115699,2014-03-06,2014-03-14,Standard Class,CG-11097,William Walker,Consumer,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,TEC-MA-10088,Technology,Machines,Pitney Bowes,614.01,1,0.0,181.8,77.31,High
44062,CA-2017-118596,2014-03-06,2014-03-10,Second Class,CG-11003,Thomas Johnson,Corporate,New York City,New York,United States,North America,North America,TEC-AC-10032,Technology,Accessories,Logitech Mouse,315.56,7,0.0,90.79,20.82,Medium
44063,CA-2023-149525,2014-03-06,2014-03-14,Standard Class,CG-10177,Robert Smith,Consumer,Atlanta,Georgia,United States,North America,North America,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,196.52,1,0.0,60.44,8.12,Medium
44064,CA-2017-119315,2014-03-06,2014-03-06,Same Day,CG-10407,Robert Williams,Consumer,Vancouver,British Columbia,Canada,North America,North America,OFF-LA-10078,Office Supplies,Labels,Avery File Folder,124.88,4,0.3,7.94,2.61,Medium
44065,CA-2016-111757,2014-03-06,2014-03-08,First Class,CG-11478,Thomas Garcia,Consumer,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,OFF-LA-10078,Office Supplies,Labels,Avery File Folder,63.08,1,0.0,32.04,2.39,High
44066,CA-2018-122872,2014-03-06,2014-03-13,Standard Class,CG-10763,Rachel Robinson,Home Office,Dallas,Texas,United States,North America,North America,OFF-ST-10002,Office Supplies,Storage,Storex Durable,14.95,4,0.3,0.13,1.49,Medium
44067,CA-2022-141032,2014-03-06,2014-03-11,Second Class,CG-10230,Thomas Taylor,Consumer,Izmir,Izmir,Turkey,EMEA,EMEA,TEC-MA-10011,Technology,Machines,Dymo LabelWriter,1632.1,7,0.7,-603.19,40.54,Low
44068,CA-2017-116470,2014-03-06,2014-03-13,Standard Class,CG-10912,Rachel Davis,Consumer,Izmir,Izmir,Turkey,EMEA,EMEA,TEC-PH-10019,Technology,Phones,Apple iPhone 14,3683.56,4,0.1,631.07,205.35,Medium
44069,CA-2015-108826,2014-03-06,2014-03-13,Standard Class,CG-10118,Jessica Thomas,Consumer,Sydney,New South Wales,Australia,Oceania,Oceania,TEC-AC-10032,Technology,Accessories,Logitech Mouse,118.22,1,0.1,25.6,16.09,Critical
44070,CA-2014-102097,2014-03-06,2014-03-15,Standard Class,CG-11114,Michael Harris,Consumer,Berlin,Berlin,Germany,Europe,Europe,TEC-AC-10046,Technology,Accessories,Plantronics Headset,96.07,1,0.3,7.37,7.1,Medium
44071,CA-2020-131524,2014-03-06,2014-03-13,Standard Class,CG-10930,Thomas Martinez,Consumer,Berlin,Berlin,Germany,Europe,Europe,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,388.28,4,0.0,112.25,41.11,Critical
44072,CA-2015-109522,2014-03-06,2014-03-09,First Class,CG-11133,Chris Clark,Consumer,San Francisco,California,United States,North America,North America,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,717.71,1,0.2,46.6,102.3,High
44073,CA-2023-145906,2014-03-06,2014-03-15,Standard Class,CG-10442,Megan Harris,Corporate,Lagos,Lagos,Nigeria,Africa,Africa,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,371.4,2,0.0,136.85,6.29,Medium
44074,CA-2019-128050,2014-03-06,2014-03-12,Second Class,CG-11237,Chris Johnson,Home Office,Brasília,Distrito Federal,Brazil,LATAM,LATAM,TEC-AC-10032,Technology,Accessories,Logitech Mouse,252.48,4,0.0,110.7,36.28,Medium
44075,CA-2023-145954,2014-03-06,2014-03-10,Second Class,CG-10496,Kevin Brown,Consumer,Miami,Florida,United States,North America,North America,TEC-AC-10024,Technology,Accessories,APC Battery Backup,253.02,5,0.8,-81.09,16.75,Medium
44076,CA-2014-102220,2014-03-06,2014-03-15,Standard Class,CG-10083,Lauren Smith,Consumer,Hamburg,Hamburg,Germany,Europe,Europe,FUR-ST-10066,Furniture,Storage,Advantus Plastic Rack,196.45,1,0.3,-10.24,21.76,Medium
44077,CA-2019-126683,2014-03-06,2014-03-15,Standard Class,CG-10867,Thomas Lewis,Corporate,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,157.68,3,0.0,47.09,3.66,Medium
44078,CA-2017-118649,2014-03-06,2014-03-14,Standard Class,CG-10049,Rachel Walker,Home Office,New York City,New York,United States,North America,North America,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,109.86,1,0.0,32.8,10.2,High
44079,CA-2022-140893,2014-03-06,2014-03-11,Second Class,CG-10965,Jane Robinson,Home Office,Philadelphia,Pennsylvania,United States,North America,North America,OFF-EN-10075,Office Supplies,Envelopes,Universal Business,74.74,2,0.0,20.19,10.06,Low
44080,CA-2015-108102,2014-03-06,2014-03-15,Standard Class,CG-11282,Lauren Miller,Home Office,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,FUR-CH-10020,Furniture,Chairs,Office Star,3956.07,6,0.5,-1634.96,42.28,Medium
44081,CA-2020-133592,2014-03-06,2014-03-14,Standard Class,CG-10809,Megan Jackson,Consumer,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,245.09,4,0.1,82.43,34.11,Medium
44082,CA-2014-102705,2014-03-07,2014-03-09,First Class,CG-11548,Megan Brown,Corporate,Izmir,Izmir,Turkey,EMEA,EMEA,OFF-FA-10030,Office Supplies,Fasteners,Swingline Optima,48.52,1,0.0,24.76,5.2,Critical
44083,CA-2018-122979,2014-03-07,2014-03-15,Standard Class,CG-11081,Chris Jones,Corporate,Johannesburg,Gauteng,South Africa,Africa,Africa,OFF-PA-10084,Office Supplies,Paper,Georgia-Pacific,31.48,1,0.0,16.75,1.44,Medium
44084,CA-2015-105003,2014-03-07,2014-03-15,Standard Class,CG-10522,Megan Jones,Consumer,Hamburg,Hamburg,Germany,Europe,Europe,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,48.17,1,0.0,15.03,5.36,Medium
44085,CA-2019-129379,2014-03-07,2014-03-11,First Class,CG-10470,John Williams,Corporate,Toronto,Ontario,Canada,North America,North America,FUR-TA-10012,Furniture,Tables,KI Adjustable Table,1120.8,2,0.4,-303.33,121.43,Medium
44086,CA-2022-141028,2014-03-07,2014-03-07,Same Day,CG-11360,Jessica Johnson,Consumer,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,711.58,1,0.5,-225.76,73.51,Medium
44087,CA-2019-125161,2014-03-07,2014-03-16,Standard Class,CG-10708,Lauren White,Home Office,Monterrey,Nuevo León,Mexico,LATAM,LATAM,FUR-ST-10066,Furniture,Storage,Advantus Plastic Rack,1977.7,5,0.0,332.02,194.85,Medium
44088,CA-2023-146315,2014-03-07,2014-03-11,Second Class,CG-11557,William Jones,Consumer,Dallas,Texas,United States,North America,North America,FUR-BO-10045,Furniture,Bookcases,Bush Saratoga,175.59,1,0.2,-2.33,24.16,Low
44089,CA-2023-147283,2014-03-07,2014-03-13,Second Class,CG-10945,William Jackson,Consumer,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,TEC-CO-10074,Technology,Computers,Dell Inspiron 15,591.77,1,0.6,-224.44,45.41,Critical
44090,CA-2015-105066,2014-03-07,2014-03-16,Standard Class,CG-10086,Kevin Johnson,Home Office,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,TEC-PH-10041,Technology,Phones,Nokia 3310,370.51,3,0.5,-109.1,36.4,Medium
44091,CA-2021-136950,2014-03-07,2014-03-16,Standard Class,CG-10587,Emily Anderson,Home Office,Ankara,Ankara,Turkey,EMEA,EMEA,FUR-BO-10052,Furniture,Bookcases,O'Sullivan Lateral,541.33,2,0.2,-6.26,18.79,Medium
44092,CA-2019-125342,2014-03-07,2014-03-16,Standard Class,CG-11323,Lauren Wilson,Consumer,Beijing,Beijing,China,Asia Pacific,Asia Pacific,OFF-AR-10040,Office Supplies,Art,Sanford Colorific,242.44,4,0.0,132.74,28.23,High
44093,CA-2016-113766,2014-03-07,2014-03-11,Second Class,CG-10432,Rachel Miller,Consumer,Izmir,Izmir,Turkey,EMEA,EMEA,FUR-CH-10077,Furniture,Chairs,HON Ignition,1319.91,1,0.0,211.75,100.23,Medium
44094,CA-2014-102093,2014-03-07,2014-03-16,Standard Class,CG-11329,Lauren White,Corporate,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,FUR-BO-10080,Furniture,Bookcases,IKEA KALLAX,307.81,1,0.3,-58.44,14.94,High
44095,CA-2018-120283,2014-03-07,2014-03-13,Second Class,CG-10894,Lauren Harris,Consumer,Beijing,Beijing,China,Asia Pacific,Asia Pacific,OFF-LA-10079,Office Supplies,Labels,3M Post-it,139.25,4,0.1,54.05,2.47,Low
44096,CA-2016-111499,2014-03-07,2014-03-07,Same Day,CG-10643,Rachel Brown,Consumer,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,121.02,3,0.0,32.56,16.52,Critical
44097,CA-2016-114870,2014-03-07,2014-03-12,Second Class,CG-11166,David Harris,Consumer,Miami,Florida,United States,North America,North America,TEC-AC-10024,Technology,Accessories,APC Battery Backup,101.84,4,0.0,40.38,7.45,High
44098,CA-2021-138505,2014-03-07,2014-03-14,Standard Class,CG-11311,Thomas Jones,Home Office,Kano,Kano,Nigeria,Africa,Africa,FUR-CH-10004,Furniture,Chairs,Flash Furniture,175.52,1,0.3,-18.74,21.56,Medium
44099,CA-2014-104563,2014-03-07,2014-03-12,Second Class,CG-10747,Emily Taylor,Consumer,Marseille,Provence,France,Europe,Europe,OFF-EN-10061,Office Supplies,Envelopes,Peel & Seel,104.94,2,0.0,44.76,15.29,Medium
44100,CA-2014-103632,2014-03-07,2014-03-16,Standard Class,CG-10150,Rachel Davis,Consumer,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,237.54,1,0.0,67.16,3.98,Critical
44101,CA-2022-142551,2014-03-07,2014-03-11,First Class,CG-10719,Thomas Williams,Home Office,Marseille,Provence,France,Europe,Europe,OFF-ST-10002,Office Supplies,Storage,Storex Durable,167.54,1,0.0,79.01,13.66,Low
44102,CA-2022-143108,2014-03-07,2014-03-16,Standard Class,CG-11515,Chris Johnson,Home Office,San Francisco,California,United States,North America,North America,FUR-ST-10003,Furniture,Storage,Fellowes Bankers Box,660.54,3,0.0,163.86,59.39,High
44103,CA-2015-107136,2014-03-07,2014-03-10,First Class,CG-11300,James Johnson,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,OFF-LA-10078,Office Supplies,Labels,Avery File Folder,15.22,2,0.0,6.33,1.46,Medium
44104,CA-2014-104106,2014-03-07,2014-03-07,Same Day,CG-10877,Rachel Garcia,Corporate,Seattle,Washington,United States,North America,North America,TEC-CO-10006,Technology,Computers,Asus VivoBook,2208.55,3,0.2,136.07,178.49,High
44105,CA-2021-139778,2014-03-07,2014-03-14,Standard Class,CG-10441,Sarah Williams,Consumer,Vancouver,British Columbia,Canada,North America,North America,OFF-AR-10021,Office Supplies,Art,Quartet Corkboard,429.08,4,0.0,253.6,21.7,High
44106,CA-2016-114923,2014-03-07,2014-03-15,Standard Class,CG-11562,Lauren Garcia,Corporate,Los Angeles,California,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,365.55,2,0.8,-248.47,34.94,Low
44107,CA-2020-131026,2014-03-07,2014-03-11,Second Class,CG-10250,Jane Anderson,Corporate,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,557.36,2,0.0,170.61,59.09,High
44108,CA-2015-109289,2014-03-07,2014-03-13,Second Class,CG-10439,Daniel Davis,Corporate,Hamburg,Hamburg,Germany,Europe,Europe,TEC-PH-10033,Technology,Phones,Motorola Moto G,1107.46,2,0.2,54.75,127.77,Medium
44109,CA-2018-120676,2014-03-07,2014-03-15,Standard Class,CG-11332,Thomas Smith,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,OFF-LA-10090,Office Supplies,Labels,Avery Shipping,44.87,1,0.0,18.03,1.9,High
44110,CA-2020-134424,2014-03-07,2014-03-16,Standard Class,CG-11381,Kevin Robinson,Consumer,Houston,Texas,United States,North America,North America,FUR-FU-10001,Furniture,Furnishings,Howard Miller Clock,177.16,1,0.1,36.77,0.6,Medium
44111,CA-2017-115155,2014-03-07,2014-03-14,Standard Class,CG-11424,Michael Thomas,Corporate,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,OFF-BI-10092,Office Supplies,Binders,Avery Heavy Duty,280.07,2,0.3,7.82,17.71,Low
44112,CA-2021-136765,2014-03-07,2014-03-11,Second Class,CG-10335,Emily Martinez,Corporate,Beijing,Beijing,China,Asia Pacific,Asia Pacific,TEC-PH-10019,Technology,Phones,Apple iPhone 14,665.03,2,0.1,63.26,16.41,Low
44113,CA-2017-116249,2014-03-07,2014-03-11,Second Class,CG-10671,Rachel Johnson,Consumer,Miami,Florida,United States,North America,North America,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,62.38,1,0.8,-42.36,9.28,Medium
44114,CA-2022-144415,2014-03-07,2014-03-11,Second Class,CG-10642,David Taylor,Home Office,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,FUR-FU-10086,Furniture,Furnishings,DAX Circular Frame,194.15,1,0.0,68.68,5.64,Medium
44115,CA-2022-142658,2014-03-07,2014-03-11,Second Class,CG-10751,William Taylor,Consumer,Miami,Florida,United States,North America,North America,OFF-PA-10068,Office Supplies,Paper,Avery Dennison Paper,84.01,1,0.0,35.33,9.03,Medium
44116,CA-2015-108828,2014-03-07,2014-03-16,Standard Class,CG-10233,Megan Garcia,Home Office,Miami,Florida,United States,North America,North America,OFF-ST-10039,Office Supplies,Storage,Cardinal Recycled,113.26,2,0.1,38.14,1.46,High
44117,CA-2014-100675,2014-03-07,2014-03-09,Same Day,CG-11573,Thomas Taylor,Home Office,Beijing,Beijing,China,Asia Pacific,Asia Pacific,TEC-AC-10046,Technology,Accessories,Plantronics Headset,214.85,3,0.7,-49.48,15.34,Low
44118,CA-2015-106042,2014-03-07,2014-03-16,Standard Class,CG-10947,Jessica Brown,Corporate,San Francisco,California,United States,North America,North America,FUR-TA-10091,Furniture,Tables,Bevis 36W,348.54,1,0.1,-1.48,31.49,Medium
44119,CA-2017-118345,2014-03-07,2014-03-10,First Class,CG-10126,Rachel Martinez,Consumer,Osaka,Osaka,Japan,Asia Pacific,Asia Pacific,TEC-CO-10094,Technology,Copiers,Xerox WorkCentre,1229.38,2,0.7,-474.8,48.46,Medium
44120,CA-2014-102698,2014-03-07,2014-03-16,Standard Class,CG-10204,Daniel Johnson,Home Office,Guadalajara,Jalisco,Mexico,LATAM,LATAM,OFF-BI-10092,Office Supplies,Binders,Avery Heavy Duty,1610.15,7,0.1,875.09,76.2,High
44121,CA-2019-129856,2014-03-08,2014-03-17,Standard Class,CG-11115,Jessica Harris,Home Office,Berlin,Berlin,Germany,Europe,Europe,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,644.42,1,0.2,-33.62,86.73,Low
44122,CA-2021-139460,2014-03-08,2014-03-17,Standard Class,CG-10597,Jessica Wilson,Home Office,Philadelphia,Pennsylvania,United States,North America,North America,TEC-MA-10088,Technology,Machines,Pitney Bowes,2220.52,2,0.0,581.32,122.16,Medium
44123,CA-2021-139120,2014-03-08,2014-03-17,Standard Class,CG-10058,Amanda Harris,Consumer,Los Angeles,California,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,427.17,1,0.3,-98.17,31.13,Medium
44124,CA-2015-106509,2014-03-08,2014-03-16,Standard Class,CG-11334,William Garcia,Corporate,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,TEC-AC-10044,Technology,Accessories,Samsung Monitor,738.87,3,0.0,226.18,45.72,Medium
44125,CA-2018-124558,2014-03-08,2014-03-10,First Class,CG-10504,Nicole Anderson,Consumer,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,OFF-AR-10040,Office Supplies,Art,Sanford Colorific,18.12,1,0.0,9.34,1.25,Low
44126,CA-2014-102226,2014-03-08,2014-03-12,Second Class,CG-11274,Michael White,Consumer,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,FUR-ST-10034,Furniture,Storage,Cardinal Hold-All,282.62,3,0.2,34.63,37.68,Low
44127,CA-2014-103015,2014-03-08,2014-03-15,Standard Class,CG-10921,Chris Wilson,Corporate,Marseille,Provence,France,Europe,Europe,OFF-SU-10028,Office Supplies,Supplies,Avery Optical Mouse Pad,10.57,2,0.3,-0.22,1.04,High
44128,CA-2017-115385,2014-03-08,2014-03-16,Standard Class,CG-10744,Amanda Thomas,Consumer,San Francisco,California,United States,North America,North America,OFF-LA-10029,Office Supplies,Labels,Avery Internet Labels,12.5,1,0.1,3.26,1.04,Low
44129,CA-2014-103944,2014-03-08,2014-03-14,Second Class,CG-10254,Jessica Williams,Corporate,Atlanta,Georgia,United States,North America,North America,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,2158.24,2,0.2,-68.35,138.31,High
44130,CA-2023-146749,2014-03-08,2014-03-16,Standard Class,CG-11546,Daniel Davis,Corporate,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,4.59,1,0.2,1.37,0.68,High
44131,CA-2019-126807,2014-03-08,2014-03-15,Standard Class,CG-10013,James Martinez,Consumer,Cape Town,Western Cape,South Africa,Africa,Africa,OFF-SU-10028,Office Supplies,Supplies,Avery Optical Mouse Pad,4.64,1,0.2,0.93,0.63,Medium
44132,CA-2022-142063,2014-03-08,2014-03-13,Second Class,CG-10932,Jessica Brown,Consumer,Toronto,Ontario,Canada,North America,North America,TEC-CO-10093,Technology,Copiers,Brother MFC,1606.91,2,0.3,-115.72,53.49,Low
44133,CA-2018-122269,2014-03-08,2014-03-14,Second Class,CG-10602,Nicole Taylor,Corporate,Abuja,Abuja,Nigeria,Africa,Africa,FUR-ST-10034,Furniture,Storage,Cardinal Hold-All,923.31,3,0.0,209.77,55.68,Medium
44134,CA-2018-120623,2014-03-08,2014-03-16,Standard Class,CG-10714,Rachel Miller,Corporate,Los Angeles,California,United States,North America,North America,TEC-CO-10089,Technology,Copiers,Canon imageRUNNER,12919.5,5,0.0,2807.14,334.88,Medium
44135,CA-2018-120490,2014-03-08,2014-03-10,Same Day,CG-10153,David White,Consumer,Paris,Île-de-France,France,Europe,Europe,OFF-PA-10084,Office Supplies,Paper,Georgia-Pacific,123.13,2,0.3,0.19,0.81,Medium
44136,CA-2015-107015,2014-03-08,2014-03-11,First Class,CG-11484,Thomas Smith,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,FUR-FU-10013,Furniture,Furnishings,Advantus Globe Weis,2.52,1,0.8,-1.07,0.4,Critical
44137,CA-2018-123273,2014-03-08,2014-03-17,Standard Class,CG-10611,Jane Martinez,Consumer,Manchester,England,United Kingdom,Europe,Europe,FUR-BO-10045,Furniture,Bookcases,Bush Saratoga,444.1,2,0.0,115.79,25.87,Medium
44138,CA-2016-112867,2014-03-08,2014-03-13,Second Class,CG-10936,Chris Thomas,Consumer,Sydney,New South Wales,Australia,Oceania,Oceania,OFF-EN-10061,Office Supplies,Envelopes,Peel & Seel,223.74,6,0.0,83.83,0.87,Low
44139,CA-2014-102843,2014-03-08,2014-03-09,Same Day,CG-10954,Rachel Lewis,Corporate,Osaka,Osaka,Japan,Asia Pacific,Asia Pacific,TEC-AC-10024,Technology,Accessories,APC Battery Backup,248.89,1,0.0,98.73,8.08,Medium
44140,CA-2023-148304,2014-03-08,2014-03-17,Standard Class,CG-10913,John Robinson,Corporate,Dallas,Texas,United States,North America,North America,OFF-BI-10025,Office Supplies,Binders,Acco Brands,46.19,1,0.0,26.06,2.87,Medium
44141,CA-2016-111217,2014-03-08,2014-03-17,Standard Class,CG-10040,John Harris,Corporate,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,121.96,4,0.0,64.35,13.52,Medium
44142,CA-2016-113790,2014-03-08,2014-03-12,Second Class,CG-10731,Megan Harris,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,OFF-SU-10053,Office Supplies,Supplies,Memorex Floppy,22.89,1,0.3,-0.08,3.37,Low
44143,CA-2019-128664,2014-03-08,2014-03-16,Standard Class,CG-11006,Nicole Robinson,Consumer,Hamburg,Hamburg,Germany,Europe,Europe,FUR-ST-10010,Furniture,Storage,Sauder Edgewater,681.86,2,0.1,29.47,23.51,Medium
44144,CA-2017-118364,2014-03-08,2014-03-17,Standard Class,CG-11493,Kevin Anderson,Corporate,Philadelphia,Pennsylvania,United States,North America,North America,FUR-FU-10001,Furniture,Furnishings,Howard Miller Clock,115.72,1,0.3,1.17,5.32,Medium
44145,CA-2019-129562,2014-03-08,2014-03-16,Standard Class,CG-10401,Jane Davis,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,OFF-EN-10056,Office Supplies,Envelopes,Mead #10,6.45,1,0.1,2.21,0.93,Medium
